SubjectID,WEEK1_EMA_EVENING,WEEK1_PRODUCTIVE,WEEK1_BELONGING,WEEK1_DISCRIMINATION,WEEK1_EMO_DRAINED,WEEK1_TALKSTRESS,WEEK1_LITTLESLEEP,WEEK1_PROFCARES,WEEK1_HOMESICK,WEEK1_EXERCISE,WEEK1_EMA_MORNING,WEEK1_ACTIVITY_ACADEMIC,WEEK1_ACADEMIC_percentage,WEEK1_ACTIVITY_PERSONAL,WEEK1_PERSONAL_percentage,WEEK1_TIRED_AM,WEEK1_DRINK,WEEK1_DRUGS,WEEK1_drinkdrugs_alone,WEEK1_negative_cons,WEEK1_SLEEP,WEEK1_HrsBed_Avg,WEEK1_HrsAsleep_Avg,WEEK1_HrsBed_Weekday_Avg,WEEK1_HrsAsleep_Weekday_Avg,WEEK1_HrsBed_Weekend_Avg,WEEK1_HrsAsleep_Weekend_Avg,WEEK1_TODAY_STRESSFUL,WEEK1_M_STRESS,WEEK1_M_CONTROL,WEEK1_A1_STRESS,WEEK1_A1_CONTROL,WEEK1_A1_SUCCESS_COPING,WEEK1_A2_STRESS,WEEK1_A2_CONTROL,WEEK1_A2_SUCCESS_COPING,WEEK1_E_STRESS,WEEK1_E_CONTROL,WEEK1_E_SUCCESS_COPING,D1_W1_Stress,D2_W1_Stress,D3_W1_Stress,D4_W1_Stress,D5_W1_Stress,D6_W1_Stress,D7_W1_Stress,WEEK1_STRESS,D1_W1_GaveSupport,D2_W1_GaveSupport,D3_W1_GaveSupport,D4_W1_GaveSupport,D5_W1_GaveSupport,D6_W1_GaveSupport,D7_W1_GaveSupport,D1_W1_ReceivedSupport,D2_W1_ReceivedSupport,D3_W1_ReceivedSupport,D4_W1_ReceivedSupport,D5_W1_ReceivedSupport,D6_W1_ReceivedSupport,D7_W1_ReceivedSupport,WEEK1_GaveSupport,WEEK1_ReceivedSupport,WEEK2,WEEK2_PRODUCTIVE,WEEK2_BELONGING,WEEK2_DISCRIMINATION,WEEK2_EMO_DRAINED,WEEK2_TALKSTRESS,WEEK2_LITTLESLEEP,WEEK2_PROFCARES,WEEK2_HOMESICK,WEEK2_EXERCISE,WEEK_2_EMA_MORNING,WEEK2_ACTIVITY_ACADEMIC,WEEK2_ACADEMIC_percentage,WEEK2_ACTIVITY_PERSONAL,WEEK2_PERSONAL_percentage,WEEK2_TIRED_AM,WEEK2_DRINK,WEEK2_DRUGS,WEEK2_drinkdrugs_alone,WEEK2_negative_cons,WEEK2_SLEEP,WEEK2_HrsBed_Avg,WEEK2_HrsAsleep_Avg,WEEK2_HrsBed_Weekday_avg,WEEK2_HrsAsleep_Weekday_avg,WEEK2_HrsBed_Weekend_avg,WEEK2_HrsAsleep_Weekend_avg,WEEK2_TODAY_STRESSFUL,WEEK2_M_STRESS,WEEK2_M_CONTROL,WEEK2_M_SUCCESS_COPING,WEEK2_A1_STRESS,WEEK2_A1_CONTROL,WEEK2_A1_SUCCESS_COPING,WEEK2_A2_STRESS,WEEK2_A2_CONTROL,WEEK2_A2_SUCCESS_COPING,WEEK2_E_STRESS,WEEK2_E_CONTROL,WEEK2_E_SUCCESS_COPING,D1_W2_Stress,D2_W2_Stress,D3_W2_Stress,D4_W2_Stress,D5_W2_Stress,D6_W2_Stress,D7_W2_Stress,WEEK2_STRESS,D1_W2_GaveSupport,D2_W2_GaveSupport,D3_W2_GaveSupport,D4_W2_GaveSupport,D5_W2_GaveSupport,D6_W2_GaveSupport,D7_W2_GaveSupport,D1_W2_ReceivedSupport,D2_W2_ReceivedSupport,D3_W2_ReceivedSupport,D4_W2_ReceivedSupport,D5_W2_ReceivedSupport,D6_W2_ReceivedSupport,D7_W2_ReceivedSupport,WEEK2_GaveSupport,WEEK2_ReceivedSupport,WEEK3,WEEK3_PRODUCTIVE,WEEK3_BELONGING,WEEK3_DISCRIMINATION,WEEK3_EMO_DRAINED,WEEK3_TALKSTRESS,WEEK3_LITTLESLEEP,WEEK3_PROFCARES,WEEK3_HOMESICK,WEEK3_EXERCISE,EMA_MORNING,WEEK3_ACTIVITY_ACADEMIC,WEEK3_ACADEMIC_percentage,WEEK3_ACTIVITY_PERSONAL,WEEK3_PERSONAL_percentage,WEEK3_TIRED_AM,WEEK3_DRINK,WEEK3_DRUGS,WEEK3_drinkdrugs_alone,WEEK3_negative_cons,WEEK3_SLEEP,WEEK3_HrsBed_avg,WEEK3_HrsAsleep_avg,WEEK3_HrsBed_Weekday_avg,WEEK3_HrsAsleep_Weekday_avg,WEEK3_HrsBed_Weekend_avg,WEEK3_HrsAsleep_Weekend_avg,WEEK3_TODAY_STRESSFUL,WEEK3_M_STRESS,WEEK3_M_CONTROL,WEEK3_M_SUCCESS_COPING,WEEK3_A1_STRESS,WEEK3_A1_CONTROL,WEEK3_A1_SUCCESS_COPING,WEEK3_A2_STRESS,WEEK3_A2_CONTROL,WEEK3_A2_SUCCESS_COPING,WEEK3_E_STRESS,WEEK3_E_CONTROL,WEEK3_E_SUCCESS_COPING,D1_W3_Stress,D2_W3_Stress,D3_W3_Stress,D4_W3_Stress,D5_W3_Stress,D6_W3_Stress,D7_W3_Stress,WEEK3_STRESS,D1_W3_GaveSupport,D2_W3_GaveSupport,D3_W3_GaveSupport,D4_W3_GaveSupport,D5_W3_GaveSupport,D6_W3_GaveSupport,D7_W3_GaveSupport,D1_W3_ReceivedSupport,D2_W3_ReceivedSupport,D3_W3_ReceivedSupport,D4_W3_ReceivedSupport,D5_W3_ReceivedSupport,D6_W3_ReceivedSupport,D7_W3_ReceivedSupport,WEEK3_GaveSupport,WEEK3_ReceivedSupport
242, ,2.2,6.4,0,1.6,2.2,1.4,5,1.8,24, , , ,0,0,1.666666667,0,0,0,0, ,7:44:00,7:37:00,8:08:00,8:00:00,5:45:00,5:44:00,0.666666667,0.333333333,1,0.285714286,0.714285714,3.571428571,0.142857143,0.142857143,3.714285714,0.2,1,3.6,0,0.5,0,0.25,0,0,0.75,0.24,999,1,999,0,0,0,0,999,0,999,0,0,0,1,1,1, ,3.2,6.4,0,2.8,2.2,2.8,5,1.2,46, ,9,32.14285714,0,0,0.714285714,0,0,0,0, ,7:50:00,7:46:00,7:53:00,7:51:00,7:45:00,7:32:00,1.428571429,0.428571429,0,2.857142857,0.142857143,0,2.285714286,0.4,0,2,0.2,0.8,3,0,0.333333333,0,0,0.25,0.333333333,1.333333333,0.291666667,0,999,0,0,0,0,999,1,999,1,0,1,0,999,0,3, ,1.857142857,6.142857143,1,1,4.714285714,4.857142857,2.714285714,4.285714286,50, ,4,14.28571429,2,7.142857143,1.571428571,0,0,0,0, ,7:49:00,7:37:00,8:18:00,8:06:00,6:22:00,6:12:00,0,0,0.166666667,3,0,0.166666667,3.166666667,0.142857143,0.142857143,3.285714286,0,1,3.714285714,0,0.25,0,0,0,0,0,0.037037037,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,5
216, ,1.5,4.5,0,3,3,2.666666667,3.166666667,1.166666667,28.33333333, ,2,7.142857143,0,0,1.428571429,0,0,0,0, ,7:52:00,7:37:00,6:56:00,6:40:00,10:12:00,10:00:00,1.142857143,0.285714286,0.142857143,0.166666667,0,1,0.333333333,0,1.5,0.5,1,1.5,0.5,0.5,0,0,1.25,0,0,0.32,999,0,0,0,0,1,1,999,0,0,1,1,1,1,2,4, ,1.833333333,4.333333333,0,2.333333333,4.166666667,3.5,3.333333333,1.166666667,30, ,7,25,0,0,1,0,0,0,0, ,6:59:00,6:49:00,6:29:00,6:19:00,8:14:00,8:05:00,1.142857143,0.285714286,0,0.5,0.285714286,0,0.25,0.285714286,0,0.333333333,0.5,0.833333333,1,0.25,0.25,0,0,0.25,1.333333333,0.5,0.333333333,1,1,1,1,1,999,1,1,1,1,1,1,999,1,6,6, ,1.166666667,4,0,2.833333333,4.166666667,4.166666667,3,1.833333333,43.33333333, ,3,10.71428571,0,0,1.285714286,0,0,0,0, ,8:53:00,8:49:00,7:59:00,7:54:00,12:03:00,12:03:00,2.428571429,0.571428571,0.142857143,0.666666667,0.428571429,0,1,0.428571429,0,2,0.5,1,0.333333333,1.25,0,0,0,0.25,0.75,1,0.481481481,1,1,1,999,1,1,1,1,1,1,999,1,1,1,6,6
123, ,3,7,0,1.75,4.5,3,4.5,1,37.5, ,7,25,1,3.571428571,1.5,0,0,0,0, ,7:54:00,7:37:00,7:52:00,7:36:00,7:57:00,7:40:00,1.5,0.285714286,0.666666667,0.428571429,0.714285714,2.714285714,0.8,0.6,2.6,0.5,1,3.25,0,0,0,0,1.25,0.5,1.333333333,0.47826087,999,0,1,999,1,0,999,999,1,1,999,1,0,999, , , ,3,6.75,0,3.5,4.25,4,5,1,35, , , , , ,0.25,0,0,0,0, ,8:08:00,7:52:00,8:01:00,7:44:00,8:30:00,8:15:00,0.666666667,0,0,2.666666667,2,2,1.333333333,0.666666667,0.666666667,2.666666667,2,2.5,2.25,0,0.5,0,0,1,1.5,3.5,1.142857143,999,1,999,999,1,0,1,999,0,999,999,0,0,0, , , ,2.285714286,7,0,1.857142857,4,4,4.857142857,1,38.33333333, , , ,0,0,1.2,0,0,0,0, ,7:35:00,7:25:00,7:37:00,7:27:00, , ,1,0,0,3.4,0,0.333333333,3,0,0.333333333,3.333333333,0,1.142857143,3.857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
194, ,2,3.666666667,2,3.333333333,3.333333333,3.333333333,3.333333333,3,23.33333333, , , ,0,0,0.25,0,0,0,0, ,7:55:00,7:37:00,7:53:00,7:35:00,8:00:00,7:45:00,1,1.2,1.25,0.5,1.5,1.5,1.25,1.75,1.75,2,2.333333333,1,2,0.5,1.5,2,1.5,2,1.333333333,1.285714286,999,1,999,999,0,999,1,999,1,999,999,1,999,1, , , ,1.5,4,0,3,3.5,3,3,3,0, , , ,0,0,0,0,0,0,0, ,8:41:00,8:04:00,8:41:00,8:04:00, , ,0.5,0,1,0.5,2,2,2.5,2,2,2,1.5,2,1.5,0.5,0, ,2,2,2, ,1.285714286,1,999,999,999,999,1,999,0,999,999,999,999,1,999, , , ,0,3,0,3,3,3,3,5,0, , , , , ,1, , , , , ,7:15:00,7:00:00, , ,7:15:00,7:00:00, ,0, , ,2,2,3,2.5,2,2.5,1,2,1, , , ,2,1.666666667,1, ,1.6,999,999,999,999,999,1,999,999,999,999,999,999,1,999, , 
270, ,2,5.8,0,2.2,3.2,3.2,3.8,1,22, ,10,35.71428571,0,0,0.5,0,0,0,0, ,7:57:00,7:36:00,7:52:00,7:28:00,8:07:00,7:52:00,1.833333333,1,2,1.333333333,1,2.5,0.166666667,1,3,0,1.8,3,1.666666667,1.5,0.5,1,0,0,0,0.666666667,999,1,1,1,1,1,999,999,1,1,1,1,1,999,5,5, ,2,3.857142857,0,3.142857143,3.428571429,3.428571429,3.571428571,1,14.28571429, , , , , ,0.333333333,0,0,0,0, ,8:31:00,8:21:00,7:45:00,7:35:00,10:05:00,9:55:00,1.333333333,0.666666667,1.333333333,0.333333333,1.333333333,1.333333333,1.166666667,1.428571429,1.571428571,1.428571429,1.714285714,2.857142857,1.714285714,0,1,2,1.5,2,2,1.666666667,1.391304348,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7,6, ,2,4,0,3,4.75,4.5,4.25,1.75,2.5, ,13,46.42857143,0,0,2.142857143,0,0,0,0, ,7:37:00,7:09:00,7:10:00,6:49:00,9:15:00,8:30:00,2.571428571,2.142857143,2,1.428571429,2.8,1.8,1.4,2.285714286,2.285714286,1.571428571,2,2.75,1.5,2.75,2,2.666666667,2.666666667,1.25,2,3,2.304347826,1,999,1,999,0,0,999,1,999,1,999,0,0,999, , 
308, ,1.5,7,0,3.5,4,4,3.5,1.5,30, , , ,1,3.571428571,1.4,0,0,0,0, ,7:46:00,7:34:00,7:46:00,7:34:00, , ,1.2,0.8,0.6,0.666666667,0.666666667,0.666666667,1.166666667,0.666666667,1,0.5,1,1,1,0.75,0.333333333, ,0,2,1,0.842105263,999,1,999,999,1,999,999,999,0,999,999,1,999,999, , , ,0.857142857,6,0,3.714285714,4,4,3,1.428571429,24.28571429, ,14,50,2,7.142857143,1.571428571,0,0,0,0, ,7:02:00,6:43:00,6:28:00,6:10:00,8:30:00,8:07:00,1.714285714,1,0.857142857,0.428571429,1,1,0.666666667,0.857142857,0.714285714,0.142857143,1,1.857142857,0.571428571,0,0.666666667,0.75,1.75,1.25,1,1.25,0.962962963,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7,6, ,0.714285714,5.857142857,0,3,3.571428571,4.142857143,3.857142857,1.142857143,15.71428571, ,8,28.57142857,2,7.142857143,1.857142857,1,0,0,0, ,7:20:00,7:10:00,7:38:00,7:30:00,6:17:00,5:55:00,0.714285714,0.714285714,0.571428571,0.857142857,1,0.857142857,0.714285714,0.833333333,1,0.5,0.714285714,2,1,0.75,1,0.5,0.333333333,1,1,1,0.814814815,1,1,1,1,1,1,1,1,1,0,1,1,1,1,7,6
271, ,2.666666667,2.5,0,1.5,2,1.833333333,3,1.166666667,15, ,0,0,0,0,0.428571429,1,0,0,0, ,7:32:00,7:32:00,7:27:00,7:27:00,7:45:00,7:45:00,1.142857143,0,0,0,0,3.833333333,0,0,4,0,1,4,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0, ,2.571428571,2,0,1.857142857,2.285714286,2.285714286,3,1,0, ,0,0,0,0,0.428571429,1,0,0,0, ,6:27:00,6:27:00,6:00:00,6:00:00,7:37:00,7:37:00,0.571428571,0,0,3.571428571,0,0,3.142857143,0,0,3.571428571,0,0.857142857,3.857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1, ,2.285714286,2,0,2,2,2,3.142857143,1,0, ,0,0,1,3.571428571,0,0,0,0,0, ,7:49:00,6:30:00,7:36:00,5:45:00,9:15:00,9:15:00,0.714285714,0,0,4,0,0,4,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264, ,1,4.5,0,3,3,3,2.5,3,35, ,6,21.42857143,0,0,1.571428571,1,0,0,1, ,7:36:00,7:32:00,7:39:00,7:33:00,7:30:00,7:30:00,1.142857143,0,1.571428571,0,1.5,2.166666667,0.5,1.5,1.5,0.25,3.5,1.5,0,0.666666667,0,0.25,0,0,0.25,0.173913043,999,999,999,1,1,1,1,999,999,999,1,0,0,0, , , ,1.285714286,2.857142857,0,2.428571429,3.142857143,3.142857143,2.857142857,3,62.85714286, ,3,10.71428571,1,3.571428571,1.857142857,1,0,0,0, ,7:50:00,7:50:00,7:07:00,7:07:00,9:37:00,9:37:00,1.571428571,0.571428571,1.142857143,1.428571429,0.714285714,1.285714286,0.857142857,0.714285714,0.857142857,1.428571429,0.714285714,2.428571429,1.571428571,0,0.25,0.5,0.5,0.25,1.75,1.5,0.678571429,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2, ,1.5,3.166666667,0,2.166666667,2.5,2.666666667,2.166666667,3.5,43.33333333, ,7,25,0,0,1.857142857,1,0,0,0, ,6:49:00,6:49:00,6:57:00,6:57:00,9:30:00,9:30:00,1.285714286,1.714285714,1.571428571,2,2,1.714285714,2,1.666666667,2.166666667,2,1.333333333,2.666666667,2.166666667,1.75,2.333333333,1.75,2,1,1.666666667,1.5,1.692307692,0,0,0,0,0,999,0,0,0,0,0,0,999,0,0,0
109, ,1.285714286,5.142857143,2,4.142857143,3.857142857,4,3.428571429,1,48.57142857, ,9,32.14285714,0,0,1.166666667,2,0,0,1, ,7:38:00,7:31:00,8:01:00,7:56:00,6:52:00,6:42:00,2.5,0.714285714,0.666666667,1.142857143,0.857142857,1,0.857142857,0.571428571,1.285714286,0.857142857,1.857142857,1.571428571,0.25,0,0,0.25,2,1.25,2.5,0.892857143,1,1,0,0,0,1,0,1,1,1,0,1,1,0,3,5, ,1.428571429,4.857142857,1,3.714285714,4,3.857142857,2.857142857,1.142857143,40, , , ,0,0,1,3,1,0,0, ,7:17:00,7:07:00,7:41:00,7:29:00,6:30:00,6:22:00,1.333333333,0.833333333,0.833333333,1.333333333,1,1.166666667,1.666666667,0.714285714,1,1.285714286,0.857142857,2,1.714285714,0,0.666666667,0.25,1.5,1.25,1.666666667,0.75,0.846153846,0,1,1,0,1,0,0,1,1,1,1,1,1,0,3,6, ,1.666666667,4.333333333,1,4.333333333,4.5,4.166666667,2.5,1.5,25, ,14,50,0,0,3,3,3,0,0, ,8:09:00,7:57:00,7:52:00,7:39:00,6:12:00,6:07:00,2.714285714,1.571428571,1,1.285714286,1.833333333,1.333333333,1.666666667,1.166666667,1.833333333,1.166666667,1.833333333,2.5,1.833333333,1.75,1.25,1.666666667,2,1.666666667,2,0.666666667,1.6,1,1,0,0,999,0,0,0,1,1,0,999,0,0,2,2
311, ,2,4.5,1,2.5,3.166666667,2.5,3.166666667,1.666666667,46.66666667, ,2,7.142857143,1,3.571428571,2,1,0,0,1, ,7:49:00,7:31:00,8:13:00,7:52:00,6:47:00,6:40:00,1.428571429,0.142857143,0,0,0.142857143,1.571428571,0.285714286,0.142857143,2.285714286,0,1.166666667,1.5,1,0,0,0,0,0,0,0.111111111,999,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0, ,2,6,0,2.666666667,3.333333333,3.333333333,3.666666667,1,46.66666667, , , ,1,3.571428571,2.333333333,0,0,0,0, ,6:50:00,6:39:00,6:53:00,6:41:00,6:45:00,6:35:00,1.166666667,0.5,0.166666667,1,0.285714286,0,0.857142857,0.285714286,0.142857143,1.285714286,0,1.5,1.833333333,0,0.25,0,0,0,1.5,0,0.269230769,1,0,0,0,999,0,1,1,0,0,0,999,0,0,2,1, ,1.5,4.833333333,0,2.5,3.833333333,3.666666667,3.333333333,1.166666667,20, , , ,1,3.571428571,2.333333333,0,0,0,0, ,6:55:00,6:44:00,6:18:00,6:11:00,8:00:00,7:45:00,2,0,0,1.333333333,0.4,0,1,0.2,0,0.8,0,1.5,1.666666667,0,1,0,0,0,0,0,0.136363636,0,999,1,0,0,0,0,0,999,0,0,0,0,0,1,0
322, ,2,5.666666667,0,2.2,3.2,3.2,3.6,1,26, ,4,14.28571429,1,3.571428571,1.428571429,3,2,0,1, ,7:49:00,7:31:00,8:22:00,8:00:00,6:26:00,6:19:00,1.142857143,2.571428571,0.571428571,1.714285714,0.285714286,2.857142857,1.8,0.4,3.4,2.333333333,2,3,3.5,3.25,2.666666667,3,1.5,1.25,0.5,2.12,999,1,1,0,999,1,1,999,1,0,0,999,0,0,4,1, ,1.857142857,6,0,2,3.142857143,3.428571429,2.571428571,1.142857143,42.85714286, , , ,0,0,1.166666667,1,1,0,0, ,8:18:00,7:51:00,8:04:00,7:34:00,9:30:00,9:15:00,0.833333333,0,0,3,0,0,3,0.142857143,0,3.285714286,0.142857143,0.857142857,3.714285714,0,0,0,0,0,0,0.5,0.074074074,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1, ,1.285714286,6,0,3,3.714285714,4,2.714285714,1.142857143,21.42857143, ,5,17.85714286,0,0,2.571428571,2,1,0,1, ,6:28:00,6:12:00,6:49:00,6:32:00,6:22:00,6:09:00,1.857142857,0.142857143,0,2.857142857,0.166666667,0,2.833333333,0.142857143,0,2.142857143,0.142857143,1,2.142857143,0,0,0,0,0,0,1,0.148148148,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0
102, ,1.75,6.75,0,3,3.25,3.75,3,1,20, ,8,28.57142857,1,3.571428571,2.285714286,1,0,0,0, ,7:53:00,7:30:00,8:02:00,7:43:00,7:32:00,7:00:00,2.285714286,1.571428571,1.857142857,1.666666667,1.5,1.333333333,2.2,1.6,1.8,1,3.5,2.75,2.5,2,0.333333333,1,2.25,2,1.75,1.636363636,999,999,0,0,0,999,0,999,999,1,0,0,999,0, , , ,2.142857143,6.714285714,0,3.857142857,3.571428571,3.857142857,2.428571429,1.428571429,35.71428571, ,5,17.85714286,1,3.571428571,1.428571429,1,0,0,0, ,8:17:00,8:00:00,8:04:00,7:52:00,8:52:00,8:22:00,2.285714286,1.285714286,1.428571429,1.571428571,1.428571429,1.285714286,1.285714286,1.5,1.666666667,1,1.142857143,3.285714286,1.857142857,1,0.333333333,0.75,1,1.75,1.75,2.5,1.333333333,1,1,1,1,0,1,0,0,1,1,0,1,1,1,5,5, ,2.428571429,5.857142857,0,4,4.428571429,4.285714286,3.857142857,1.571428571,35.71428571, ,9,32.14285714,0,0,2.142857143,0,0,0,0, ,7:32:00,7:19:00,7:29:00,7:20:00,8:15:00,7:55:00,3,1.857142857,2.285714286,1.571428571,2.333333333,2.166666667,1.666666667,1.714285714,2.428571429,1.285714286,2.142857143,3.857142857,1.714285714,2.25,2.333333333,2.25,1.75,1.5,1.75,2.25,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,3
172, ,2.4,5.8,0,3.4,3.2,3.2,3.2,1,10, , , ,0,0,2,0,0,0,0, ,8:10:00,7:30:00,7:58:00,7:08:00,8:32:00,8:12:00,1.333333333,0.5,0.5,0.666666667,0,1.5,0.833333333,0,2.166666667,0.6,1,2.2, ,1.25,0.25,0,1,0.333333333,1,0.652173913,999,0,1,1,0,999,1,999,0,0,1,1,999,0,3,2, ,1.6,6.2,0,3.6,2.8,2.8,3.6,1,16, ,7,25,0,0,1.428571429,0,0,0,0, ,7:47:00,7:29:00,7:22:00,7:02:00,8:51:00,8:39:00,1.142857143,0.571428571,0,1.142857143,0.666666667,0.166666667,1,0.714285714,0,1.571428571,0.4,0.8,2,0,0,0.5,0.75,1.333333333,1,0.666666667,0.6,1,999,0,0,999,0,0,0,999,0,0,999,1,1,1,2, ,1.428571429,5.571428571,0,3.571428571,4.285714286,3.714285714,3.428571429,1.571428571,0, , , ,1,3.571428571,2.4,0,0,0,0, ,7:45:00,6:51:00,8:19:00,7:19:00,8:30:00,7:20:00,2.2,1.4,0,2,2,0.142857143,1.571428571,2,0.285714286,1.714285714,2.285714286,1.285714286,2,2.25,2.25,1.75,2,3,1.75,0.666666667,1.961538462,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1
104, ,1.75,3.75,1,3,3.5,2.75,1.75,1,95, ,5,17.85714286,1,3.571428571,1.333333333,0,5,0,0, ,7:49:00,7:29:00,7:33:00,7:22:00,8:20:00,7:42:00,1.5,1.428571429,1.166666667,1.333333333,1.666666667,0.666666667,1.666666667,1,1,1.6,2.2,1.4,2,1.75,1.333333333,1.333333333,2,0.666666667,1.666666667,1.523809524,999,999,999,1,1,1,0,999,999,999,1,1,1,1, , , ,2.6,3.6,1,2.6,4,4,2.4,1.4,58, , , ,1,3.571428571,0.4,0,3,0,0, ,7:42:00,7:31:00,7:08:00,6:56:00,8:35:00,8:25:00,0.6,0,0,0.6,0.5,0.333333333,1,0.166666667,0.666666667,1.333333333,1,1.4,0.8,0.333333333,0.25,1,0,0.5,0.25,0.5,0.409090909,1,1,1,999,0,0,999,0,1,1,999,0,0,999,3,2, ,2.2,4.8,0,2.6,4,3.2,3.2,2,60, , , ,1,3.571428571,0.666666667,1,4,0,0, ,8:21:00,7:45:00,8:31:00,7:53:00,9:30:00,9:00:00,1,0,0.166666667,1.833333333,0.666666667,0,1,0,0,1.285714286,0,1.2,1.6,0,0,0.25,0,0,0.25,0,0.095238095,1,1,1,999,999,1,1,1,1,1,999,999,1,1,5,5
353, ,1.6,4.6,0,3,3.4,2.4,3.4,1.4,0, , , , , ,1.4,0,0,0,0, ,7:40:00,7:28:00,7:21:00,7:09:00,8:08:00,7:58:00,1.2,0.8,0.6,0.4,0.2,1.8,0.8,0.4,2,0.6,1.6,1.6, , ,0.25,0,1.25,1,0.75,0.65,999,999,0,0,0,1,1,999,999,0,0,0,1,1,2,2, ,1.857142857,5.428571429,0,3.428571429,3.571428571,3.714285714,3,1,5.714285714, ,11,39.28571429,0,0,2.142857143,0,0,0,0, ,6:34:00,6:23:00,6:06:00,5:53:00,7:46:00,7:40:00,1.285714286,0.857142857,0.714285714,1.571428571,1,0.6,1.6,0.857142857,0.571428571,1.571428571,1.142857143,2,1.857142857,0.25,0.666666667,0.5,1,1.333333333,1.75,1.25,0.961538462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7, ,1.8,4.8,0,3.6,3.6,3.2,3,1,0, ,14,50,0,0,2,0,0,0,0, ,6:55:00,6:43:00,6:43:00,6:31:00,7:32:00,7:23:00,2.285714286,2,2,2,2,1.857142857,2,2.166666667,1.666666667,2,2.2,3,2,2.5,2,2,2,2.333333333,2,1.75,2.08,1,999,1,1,999,1,1,1,999,1,1,999,1,1,5,5
129, ,1.4,4.4,0,3.8,3.8,4.2,3.2,1.2,0, ,13,46.42857143,0,0,2.428571429,2,0,0,0, ,7:38:00,7:27:00,7:37:00,7:21:00,7:42:00,7:42:00,1.428571429,0.142857143,0,0,0,1,0,0,1.142857143,0.2,1.2,1.6,0,0.25,0,0,0,0,0.25,0.08,999,1,1,1,1,999,1,999,1,1,1,0,999,0,5,3, ,2,5.5,0,3.833333333,4,4.5,2.666666667,2.333333333,0, ,11,39.28571429,0,0,1.571428571,2,0,0,0, ,7:01:00,6:42:00,7:14:00,6:47:00,6:30:00,6:30:00,1.714285714,0,0,1.142857143,0.142857143,0.285714286,0.857142857,0,0.333333333,1.333333333,0,1,2,0,0,0,0.25,0,0,0,0.043478261,999,1,1,1,1,1,1,999,1,1,1,1,1,1,6,6, ,1.5,5.166666667,0,4.166666667,4.666666667,4.666666667,2,3.166666667,0, ,14,50,0,0,1.714285714,2,0,0,1, ,6:41:00,6:39:00,6:26:00,6:26:00,9:50:00,9:42:00,3,2.142857143,1.285714286,1,2,1.166666667,1,2.2,1.6,1,2,2.5,0.833333333,3.75,2,2.25,1.333333333,1.666666667,1.25,2,2.083333333,1,1,1,1,1,1,999,1,1,1,1,1,1,999,6,6
344, ,2,3.6,0,2.6,3.2,3.6,3.4,2,28, , , ,0,0,1,0,0,0,0, ,7:34:00,7:22:00,8:06:00,7:52:00,6:30:00,6:22:00,0.666666667,0.166666667,1,0.333333333,0.333333333,2.166666667,1.142857143,0.285714286,2.428571429,0.8,1.75,1.2,1.333333333,0,0.5,0.75,0.666666667,0.5,0.75,0.625,999,1,0,1,1,999,1,999,1,1,1,1,999,1,4,5, ,1.5,3.333333333,0,2.666666667,3.166666667,3.666666667,2.833333333,3.166666667,21.66666667, , , ,0,0,1.4,0,0,0,0, ,6:53:00,6:49:00,6:53:00,6:49:00, , ,2,0.4,0.6,0.8,1.4,0.8,1.2,1.166666667,1.333333333,0.5,1.333333333,1.833333333,0.666666667,0,0.666666667,1.5,2,2,1.25,1,1.090909091,0,1,999,1,1,0,1,1,1,999,1,1,1,1,4,6, ,2,3.857142857,0,2.428571429,2.428571429,2.857142857,2.285714286,2.714285714,18.57142857, , , ,1,3.571428571,1.666666667,0,1,0,0, ,6:02:00,5:47:00,5:22:00,5:18:00,7:52:00,7:15:00,1.833333333,1.333333333,2.166666667,0.833333333,1.857142857,1.857142857,0.857142857,2.333333333,2,2,1.571428571,2.857142857,1.714285714,1.25,1.666666667,1.75,2,1.5,1.75,2.666666667,1.769230769,1,1,1,1,0,0,1,1,1,1,0,1,1,0,5,5
